,0,1,2,3,4,5,6,7
802,3.4,No tiene datos,Joseph P. Stachura,Joseph P. Stachura,"1865, the American Civil War has just ended. The last remaining members of a now destitute Southern family journey to California. The guilt and scars they carry from the war are deeper and more painful than the loss of their family fortune and home. The war is over, but the battle to survive has just begun, they are in search of a new life, a new fortune, a new world ... Leer todo",97,Redemption,tt1350546
803,No tiene datos,No tiene datos,Zhi Wang,Yu Zheng,No tiene datos,94,Hu yang shen chu shi wo jia,tt13505984
804,No tiene datos,No tiene datos,Edward Fernandez,Edward Fernandez,"Mixed Martial art expert Alexandria Lee DeLeon is at the top of her game, getting noticed by the top martial arts schools in the city. Just as she begins to finally believe success is really there, things start to fall apart, beginning with the murder of her best friend. Now she must unravel the web she's become caught up in and what she finds out only makes her begin... Leer todo",80,Final Level,tt1352368
805,4.0,0,Todd Bellanca,Todd Bellanca,"A former American boxer now exiled in Bangkok, is forced to confront his violent past after meeting a mysterious fight fan from his hometown.",89,The Bad Penny,tt1356392
806,5.4,No tiene datos,Michael Gleissner,"Frederick Bailey, Manh Tuan Nguyen","Phuong Ly, a poor, beautiful Vietnamese woman, falls in love with an attractive, kind and wealthy man who wants to take her hand in marriage. Her life is seemingly perfect until her boyfriend's mother purposefully sabotages their relationship. Heartbroken and fragile, Phuong Ly travels to Ho Chi Minh City to work as a cleaner at a marriage agency. There she meets Mitc... Leer todo",100,The Girl with No Number,tt1360843
807,3.7,No tiene datos,Richard Harrison,"Laurie Crowter, Richard Harrison","48 highly charged hours in the life of public school-fool, and Hedge-fund manager Darry Maddock, and his battle with the ultimate femme fatale. This multi-award winning film was made on a shoestring budget of just $30K.",90,The Honey Killer,tt1362141
808,No tiene datos,No tiene datos,Bipul Basista Goswami,"Jayanta Bhagawati, Moitryee Goswami, Rahul Goswami",No tiene argumento,86,Deuta Raja,tt13624164
809,2.7,No tiene datos,Jag Mundhra,Salim Raza,A 40 year old male virgin with sleep-walking problems finds true love after getting married to a naive child-like woman.,108,Naughty @ 40,tt1363125
810,1.8,No tiene datos,Ajay Chandhok,"Rumi Jaffery, Sai Kabir",A bumbling police detective and his sidekick attempt to arrest an assassin.,110,Chatur Singh Two Star,tt1363363
811,No tiene datos,No tiene datos,Bahrom Berdiyev,Sherzod Olmasov,"A story about two brothers - Bakhrom and Umid. Older brother Bakhrom is ready to give his life for his younger brother. After the death of his parents, caring for his younger brother fell on his shoulders. He cooks for him, wakes him up to the university and pays for his studies. You can only dream of such a caring brother. Bakhrom himself is not married, he lives wit... Leer todo",118,Qasos,tt13641990
812,4.2,No tiene datos,Christopher Sun,Stephen Shiu,"Como erudito engreído de la dinastía Ming, Wei Yangsheng cree que, puesto que la vida es corta, hay que buscar el máximo placer.",129,Sex and Zen Extreme Ecstasy,tt1365048
813,6.4,No tiene datos,Dev Anand,"Dev Anand, Sanket Dhawan, Divya Dutta",The story revolves around the murder case of an actress.,No tiene datos,Chargesheet,tt1368453
814,No tiene datos,No tiene datos,Atilla Cengiz,"Riza Akin, Gökhan Atalay, Enes Atis","The film tells of the tragedies of the war between Turkey and the Kurds through the eyes of two fathers, from two distinctive regions of Turkey.",100,Ogul,tt13706596
815,6.7,No tiene datos,Milos 'Misa' Radivojevic,"Milos 'Misa' Radivojevic, Svetozar Vlajkovic, Vladislava Vojnovic","""How I Was Stolen by the Germans"" tells the story of director and writer Milos 'Misa' Radivojevic's childhood and how his life was influenced by the people he grew up with. As a child he felt neglected by his communist family and was taken care of by a German officer who occupied his home during WWII and was the only person who offered him any love and warmth during h... Leer todo",140,Kako su me ukrali Nemci,tt1371628
816,6.9,No tiene datos,Johnnie To,Kin-Yee Au,"Three people - a criminal, a bank officer and a cop - end up in a catastrophic situation in the midst of a global economical crisis and are forced to betray any morals and principles to solve their financial problems.",107,Duet ming gam,tt1371585
817,6.1,92,Ralph Fiennes,John Logan,Un héroe desterrado de Roma se alía con un enemigo jurado para vengarse de la ciudad.,123,Coriolanus,tt1372686
818,5.9,No tiene datos,Antoine Charreyron,"Matthieu Delaporte, Bernard Lenteric, Alexandre de La Patellière",Five young prodigies assaulted in New York's Central Park plot the perfect revenge.,87,The Prodigies,tt1374990
819,6.1,No tiene datos,Jonathan Sagall,Jonathan Sagall,"Two women reunite in London, where they go over the details of a life-changing event which occurred when they were teenagers in Jerusalem.",90,Lipstikka,tt1374988
820,6.6,No tiene datos,Tomás Lunák,Jaroslav Rudis,"A train dispatcher encounters a mute stranger who appears out of nowhere, and finds himself mysteriously involved with a murder in Poland.",84,Alois Nebel,tt1374985
821,6.5,No tiene datos,Lisa Ohlin,Marnie Blok,Two boys come of age in Sweden during World War II.,122,Simon och ekarna,tt1375669
822,No tiene datos,17,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt1376427
823,7.1,No tiene datos,Ruben Östlund,Erik Hemmendorff,"En Gotemburgo, un grupo de niños robó a otros niños en unas 40 ocasiones entre 2006 y 2008. Los ladrones utilizaban un elaborado plan denominado que implicaba un avanzado juego de roles y retórica pandillera más que violencia física.",118,Play,tt1376717
824,4.1,80,Stephen Cookson,Stephen Cookson,"While his mother is severely ill and his brother is under his care, a teenage boy has a powerful dream of needing to hunt down a magical halo in order to reunite his family for the holidays.",90,My Angel,tt1379721
825,5.8,No tiene datos,Daniela Schneider,"Martín Escalante, Daniela Schneider","A family tries to keep their routine after the father, Juan, suffers a brain stroke. Even though much time has passed, he still struggles to learn how to live, how to get along , and how to keep the harmony within the family. While Juan distracts himself with horror movies, Alicia his wife does it with memories of her glory days as a model. Matías, Juan's only son, st... Leer todo",90,Cesado,tt1379736
826,No tiene datos,No tiene datos,Raju .S.,Umesh,No tiene datos,No tiene datos,Hero Nanalla,tt13798036
827,No tiene datos,No tiene datos,P.N. Sathya,H.M. Krishnamurthy,No tiene datos,No tiene datos,Jedarahalli,tt13801614
828,No tiene datos,No tiene datos,Abhijit,AbhijitRamachandradu,No tiene datos,No tiene datos,Vishnu,tt13801640
829,No tiene datos,No tiene datos,Praveen Thokkottu,Praveen Thokkottu,No tiene argumento,No tiene datos,Onde Ondu Saari,tt13801624
830,3.4,No tiene datos,Hassan Nazer,"Amir Aghaee, Reza Ahadi, Bahram Ebrahimi","It is the life story of Farhad who needs a lot of money to treat his daughter and is willing to sell anything to get this money, even himself.",No tiene datos,We are all sinners,tt13808944
831,8.7,No tiene datos,Sam Logan Khaleghi,Sam Logan Khaleghi,"Deception, Corruption and Betrayal are all part of A Thieves' Game - Set in Detroit, a street hustler makes an unlikely alliance with a rising police lieutenant to solve the mystery behind his own fathers death until he discovers it was his fathers' partner in the police force who took him out.",91,Love Is a Thieves' Game,tt1380912
832,6.3,No tiene datos,Lucian Georgescu,"Lucian Georgescu, Barry Gifford","American professor Robert Traum embarks on an adventurous and amusing journey through Bucovina to find Sami the projectionist, the only person alive that can tell him anything about his Romanian Jewish descent. His symbolic journey is filled with danger, the unknown and the surreal, but finally rewarded with a double love: on the one hand he finds romantic love, on th... Leer todo",90,Tatal fantoma,tt1382728
833,5.2,No tiene datos,Juha Wuolijoki,Outi NyytäjäJuha Wuolijoki,"The life of a heroine. The life and work of Hella Wuolijoki. A poet, spy and millionaire, she turned into an internationally acclaimed businesswoman, politician and playwright, who collaborated with Europe's leading writers such as Bertolt Brecht and Maxim Gorky, but faced the harshness of a changing world as the Finnish, Soviet and British secret services focus on he... Leer todo",82,Hella W,tt1382722
834,No tiene datos,No tiene datos,Pluton Vasi,Luljeta Lleshtanaku,No tiene argumento,98,Maya,tt13830144
835,8.2,No tiene datos,Anthony Pierce,Anthony Pierce,No tiene datos,No tiene datos,American Disciples,tt1383700
836,8.2,No tiene datos,Daniel Marusic,"Paula Jusic, Srecko Kilic, Daniel Marusic","A love story set in Split, Dalmatia during the last years of Italian occupation. A local girl falls in love with Italian soldier.",90,Bella Biondina,tt1383444
837,6.4,No tiene datos,Faith Granger,Faith Granger,"When a hotrod girl finds a mysterious letter dating back to the fifties hidden in her roadster, she is left with nothing but questions... She sets out to find the answers and retrace her deuce's troubled past. Who is Johnny Callaway? But will learning the truth make a difference and can a broken man ever get a second chance at a happiness long forgotten? Fast hotrods,... Leer todo",150,Deuce of Spades,tt1384586
838,5.6,No tiene datos,Philippe de Pierpont,Philippe de Pierpont,"A tale of deliverance. Laura, 27 years old, lives alone in the outskirts of a large town. She learns that her father is in a coma, after a serious car accident. She decides to visit him at the hospital as a last opportunity to settle old scores, perhaps even to get revenge.",78,"Elle ne pleure pas, elle chante",tt1384594
839,7.0,No tiene datos,Ian Fitzgibbon,"Anthony Mc, Carten",A dying 15-year-old boy draws stories of an invincible superhero as he struggles with his mortality.,97,Muerte de un superhéroe,tt1384927
840,No tiene datos,No tiene datos,Jane Jones,"Dorothy Gleason, Jane Jones, Janet Jones",After a lengthy stint in the Military. A woman finds civilian life a difficult adjustment.,99,The Other End,tt1384928
841,6.4,No tiene datos,Marteinn Thorsson,Hallgrímur Helgason,"The tragicomic story of lone rebel Boddi Steingrimsson who lives in a small town in Northern Iceland. Boddi hates materialistic modern society in its entirety and on his blog-page he comically criticizes everything and everyone. Before long he has become an outlaw in his own hometown, just like his viking hero, Grettir. After a series of dramatic mishaps, he snaps and... Leer todo",111,Rokland,tt1384929
842,4.4,34,Olallo Rubio,Olallo Rubio,"Twisted, apocalyptic satire, THIS IS NOT A MOVIE envisions the end of the world through the bi-polar mind of a strung-out pop-culture addict. Starring Edward Furlong and Peter Coyote, with a jagged, atmospheric score from Slash.",99,This Is Not a Movie,tt1386492
843,7.0,65,Cameron Crowe,"Aline Brosh Mc, Kenna","En el sur de California, una familia se muda a una zona rural para renovar y reabrir un zoo destartalado.",124,Un lugar para soñar,tt1389137
844,5.9,No tiene datos,Diego Corsini,"Sebastián Botticelli, Diego Corsini","Santiago lives in the present. Florencia only thinks about the future. They have been together for a while and their relationship is going through a great moment. But one Sunday morning, a disagreement occurs: present against future.",101,Solos en la ciudad,tt1388913
845,5.7,39,Ami Canaan Mann,Don Ferrarone,"En los pantanos de Texas, un detective de homicidios forma equipo con un policía de Nueva York para investigar una serie de asesinatos sin resolver.",105,Tierra de asesinatos,tt1389127
846,No tiene datos,No tiene datos,S Krishna,S Krishna,No tiene datos,No tiene datos,Oscar,tt13906690
847,No tiene datos,No tiene datos,Master Anand,Master AnandChalam RadhabaiVasu,No tiene datos,141,5 Idiots,tt13907068
848,No tiene datos,No tiene datos,Aviram,Aviram,No tiene datos,No tiene datos,106 Kanasu,tt13906852
849,No tiene datos,No tiene datos,Ha Su Rajashekar,Priyanka ChandraBank JanardhanAdi Lokesh,No tiene datos,No tiene datos,Kadhimaru,tt13906648
850,No tiene datos,No tiene datos,Lucky Shankar,Tabla NaniLucky Shankar,No tiene datos,No tiene datos,90,tt13906590
851,No tiene datos,No tiene datos,Sanjeev Megoti,Gajendra GunjoorSanjeev Megoti,No tiene datos,No tiene datos,Aptha,tt13907008
852,7.8,81,R. Raghuraj,B.A. MadhuR. Raghuraj,No tiene datos,144,Boss,tt13907238
853,No tiene datos,No tiene datos,Dinesh Babu,Dinesh Babu,No tiene datos,No tiene datos,Mathond Madhuvena,tt13906858
854,No tiene datos,No tiene datos,Nagendra Magudi,Nagendra MagudiRama Narayanan,No tiene datos,No tiene datos,Hori,tt13906802
855,No tiene datos,No tiene datos,Richard Castelino,Richard CastelinoMalavalli Saikrishna,No tiene datos,No tiene datos,Ellellu Neene Nannallu Neene,tt13906848
