,0,1,2,3,4,5,6,7
313,7.3,No tiene datos,Toshiya Shinohara,"Rumiko Takahashi, Katsuyuki Sumizawa","Con su enemigo más grande aparentemente derrotado, Inuyasha y sus amigos regresan a la vida cotidiana. Pero la paz pronto se rompe por un nuevo enemigo emergente.",99,InuYasha: El castillo de sueños en el espejo,tt0366621
314,6.5,No tiene datos,Kenji Sonoda,"Kunio Hikita, Shoichi Maruyama","Yamaguchi, Ichikawa and Kosuge dress in white military-style uniforms to clean the streets of Shibuya from bad elements.",121,Kyoki no sakura,tt0369641
315,4.6,No tiene datos,Gary Wing-Lun Mak,"Man-Lung Ho, Ho-Leung Lau","Michael Wong returns in this sequel to FIRST OPTION, reprising his role as Stone, the tough-as-nails leader of Hong Kong's elite Flying Tigers. THE NEW OPTION finds Stone looking hard for suitable new recruits, who seem to be few and far between. Forced to lower his standards for admission, Wong's training skills are put to the test by his new class of recruits. Howev... Leer todo",98,Fei fu hung si,tt0371005
316,7.0,No tiene datos,Tom LeGros,"Tom Le, Gros","Sometime in the near future, after the breakup of the US, in an unregulated airline industry, competition becomes so fierce, the air-fare wars become deadly!",86,Jetblast,tt0373046
317,3.3,No tiene datos,Julian Gilbey,Julian Gilbey,"A relentlessly gritty action film, Reckoning Day takes its inspiration from modern day low-budget classics such as Evil Dead (Sam Raimi), Bad Taste (Peter Jackson) and El Mariachi (Robert Rodriguez), and gives it a uniquely British spin.",105,Reckoning Day,tt0372489
318,No tiene datos,No tiene datos,Ric de Barros,Ric de Barros,No tiene argumento,No tiene datos,Injustice Woman,tt0378100
319,8.2,No tiene datos,A.R. Murugadoss,"A.R. Murugadoss, Gautam Siddharth","Ramana ,a college professor attempts to end corruption by creating a group called ACF.",140,Ramana,tt0378647
320,4.9,No tiene datos,Mercè Coll,"Pepe de las Heras, Ramón Heres",Two fugitives try to stop an alien invasion that reproduce by sodomizing men.,79,Mucha sangre,tt0378394
321,7.1,No tiene datos,Christian González,Christian González,"Un ex convicto encarcelado injustamente regresa a casa y descubre la corrupción se ha extendido y su verdadero amor fue asesinada, entonces decide hacer justicia de la banda responsable del crimen.",90,El raider,tt0381526
322,4.0,No tiene datos,Fred Williamson,Linda Williamson,"When a young basketball player entangles himself with drug dealers, he turns to an ex-cop and former private eye. Starring screen icons Ice-T, Gary Busey, Fred Williamson and Jim Brown.",2002,On the Edge,tt0381469
323,No tiene datos,No tiene datos,Tony Martínez Jr.,"Jorge Aldama, Leonardo Daniel, José Trinidad Gaytán",No tiene argumento,89,Furia de alacranes,tt0383370
324,6.2,No tiene datos,Balaji Sakthivel,Pattukottai Prabhakar,"Thiyagu's friend commits suicide after failing to gather support to expose a drug racket in her college. Thereafter, he runs a rebel mission every night to punish the corrupt men responsible for it.",140,Samurai,tt0384495
325,No tiene datos,No tiene datos,René Cardona III,"Orlando R. Mendoza, Carlos Valdemar",No tiene argumento,90,La sota colorada,tt0384550
326,No tiene datos,No tiene datos,Fernando Sáenz,No tiene datos,No tiene argumento,88,Cholos vs. narcos,tt0387119
327,No tiene datos,No tiene datos,Jorge Ortín,Ignacio Rinza,No tiene datos,85,El rey de la Goma,tt0386747
328,No tiene datos,No tiene datos,Fidel Cerda,No tiene datos,No tiene argumento,86,El corrido del comandante Macario Leyba,tt0387148
329,5.4,No tiene datos,Raffaele Riconosciuto,Adam Edward Skrine,No tiene datos,65,Gambling Divinity,tt0388963
330,No tiene datos,No tiene datos,Luis Estrada,"Carmen Buitron, Luis Estrada",No tiene argumento,79,Corrido del potro lobo gatiado y la yegua colorada,tt0388855
331,6.1,No tiene datos,Kumar Jay,"Pankaj Berry, Rahul Bhat, Seema Biswas","Jogi Thakur (Govind Namdev) is the power behind the ruling party ministers in Bombay City, and not only rules over the underworld, but also over the law-makers; the Home Minister (Anant Jog); the Police Commissioner (Virendra Saxena), and police officers all over the city. The Police of the City are on the look out for an escaped convict Tanya (Seema Biswas). The poli... Leer todo",No tiene datos,Ghaav: The Wound,tt0391187
332,5.5,No tiene datos,Smith Timsawat,"Charlene Amatavanich, Van Ayasit, Prinya Intachai","Thai Town is a six-block area near Hollywood, Los Angeles, which is home to over 50,000 expatriated Thais. The town is such a gateway for Thais entering America it was dubbed Thailand's 77th Province. The movie follows a Thai family as it struggles to survive in Los Angeles' fast-paced consumerist culture, while still maintaining traditional values. The identity strug... Leer todo",111,Province 77,tt0390391
333,6.7,No tiene datos,Narayan Puri,"Prem Pandey, Gauri Malla, Melina Manandhar","A woman raises her son with his uncle, when she is forced to leave her home after her mother-in-law's death.",No tiene datos,Mamaghar,tt0392407
334,No tiene datos,No tiene datos,Carlos Durán A.,Juan Andrés Bueno,No tiene argumento,90,Pa' morir nacimos,tt0392574
335,8.4,No tiene datos,Alejandro Todd,Patricia Fuentes,No tiene argumento,90,El jefe de la mafia,tt0392190
336,No tiene datos,No tiene datos,Eduardo Martínez,"Alberto Estrella, Lupita Infante, Roberto Munguía",No tiene argumento,90,Pacas de a mil,tt0392575
337,No tiene datos,No tiene datos,Raymundo Calixto,"Jorge Aldama, Eric del Castillo, Roberto 'Flaco' Guzmán",No tiene argumento,90,100 kilos de plomo,tt0393010
338,7.5,No tiene datos,Steven J. Pershing,Steven J. Pershing,"This 90-minute, emotionally charged action adventure will have you asking yourself, ""Who would I trust?"" as Dallas McQuaid struggles to stay alive after a five million-dollar bounty is placed on his head by his archenemy, Bruce Costas. The mentally unstable McQuaid, a Former U.S. Marine with a brief background in the CIA, had set his sights on the underworld. His repu... Leer todo",90,Steel Spirit,tt0392798
339,No tiene datos,No tiene datos,Eduardo Martínez,Marco Antonio González Moreno,No tiene argumento,90,Destino cholo,tt0393206
340,6.5,No tiene datos,Raja Bundela,Raja Bundela,"Leela and Deepak are engaged to each other and are in love also. They eventually get married. In order to better his career, Deepak goes to the big city to educate himself. Sad news about accidental deaths in his family, get him back to the village. Upon his return, he is horrified to find that his wife is now the village goddess, Maa Choksha, ordained by the local pr... Leer todo",No tiene datos,Pratha,tt0392625
341,No tiene datos,No tiene datos,Julio Aldama Jr.,No tiene datos,No tiene argumento,90,Los compas de Sinaloa,tt0393170
342,No tiene datos,No tiene datos,Christian González,"Gerardo Albarrán, Kenya Mori, Salvador Pineda",No tiene argumento,90,La banda de los tanditos,tt0393074
343,7.6,No tiene datos,Josué Guadalupe,"Agustín Bernal, Mario de Jesus, Josué Guadalupe","A gang leader known as ""El perro"" causes violence in the streets as he and his thugs fight against Federals and a rival gang.",90,Como perros de la calle,tt0393169
344,No tiene datos,No tiene datos,Ángel Sancho,Aurora Martínez,Political thriller involving the players related to the assassination of presidential candidate Coloso.,90,Magnicidio. Complot en Lomas Taurinas,tt0393135
345,No tiene datos,No tiene datos,Julio Aldama Jr.,No tiene datos,No tiene datos,90,La jaula de piedra,tt0393393
346,3.8,No tiene datos,René Cardona III,"Gerardo Albarrán, Arturo Albo, Jose Luis Becerra",No tiene argumento,91,La clave del acordeon,tt0393158
347,No tiene datos,No tiene datos,Hernando Name,"Irene Arcila, Leonardo Daniel, Jaime Fernández",No tiene argumento,90,Pedro el quemado,tt0393583
348,6.1,73,Ryûhei Kitamura,"Tsutomu Takahashi, Isao Kiriyama, Michael Mc, Connohie","A detective hunts a killer who is removing girls hearts. When his own fiancée falls victim to the killer, the detective discovers the otherworldly intentions of the killer and is helped from beyond the grave by his fiancée.",122,Sky High,tt0398563
349,6.3,No tiene datos,Sharif Arafah,Medhat El Adl,"The movie revolves around the problem of an important principle that has been missing from the minds and hearts of many Egyptian youth nowadays, that is loyalty to the motherland. The movie tackles this problem through the personality of Hussain Amin who has left the country and lost all his loyalty to it. His country has become nothing to him except a few letters typ... Leer todo",113,Mafia,tt0404215
350,4.6,No tiene datos,Sakchai Sribonnam,"Archariya Bua, Suwan, Supakorn Kitsuwon, Watchara Tangkaprasert","In the distant future, the Earth has become a dense wasteland after years of battle.",105,Goodman Town,tt0404079
351,7.1,68,K.S. Ravikumar,K.S. Ravikumar,"Shiva, a bus conductor, robs the corrupt in order to fund an organisation that aids those with disabilities. To avoid detection and trial, he pretends to be his twin, who has disabilities.",162,Villain,tt0417241
352,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt0426864
353,6.0,No tiene datos,José Luis Vera,Ignacio Rinza,No tiene argumento,90,4 Cholas desmadrosas,tt0431922
354,6.7,No tiene datos,José Luis Vera,Carlos Valdemar,No tiene argumento,92,Pa' que chingen a la suya,tt0431967
355,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt0435035
356,4.5,No tiene datos,T.L.V. Prasad,Miraq Mirza,"Two stepbrothers are separated after their father is killed. At adult age, they become petty thieves and try to find their father's murderer, who allegedly goes by the name of Agarwal.",No tiene datos,Guru Mahaaguru,tt0440446
357,No tiene datos,No tiene datos,G.P. Singh,Shafiq AhmedG.P. Singh,No tiene datos,No tiene datos,Khalnayakon Ka Khalnayak,tt0445495
358,5.6,No tiene datos,Yoshio Takeuchi,"Takao Aoki, Yoshio Takeuchi, Robert Pincombe",Tyson and the Bladebreakers must stop an unleashed dark shadow group called the Shadow-Bladers and save the world in the ultimate Beyblade showdown battle!,74,Beyblade: The Movie - Fierce Battle - La pelicula,tt0459080
359,6.6,No tiene datos,Nelson Caliguia,Cheche LazaroFrancis MagalonaRamon Magsaysay,No tiene datos,45,Kwentong kayumanggi,tt0458779
360,3.3,No tiene datos,Yuriy Kara,Yuriy Kara,"A Russian Special Forces member is falsely imprisoned on the alleged charges of murder and is sentenced to death. Once arriving to jail, he gets a choice between death and being a fighter in the underground prison rumbles.",102,Ya kukla,tt0467505
361,5.5,No tiene datos,Manop Janjarasskul,Manop Janjarasskul,"Ray's life is turned upside down when he is jailed for the accidental vehicular homicide. Life behind bars is bitter and violent. Over crowding, male rape, and drug abuse are the order of the day. The warden offers him a way out from this daily torment by working for him. He does his job well but he soon begins to realize that many of those incarcerated are innocent o... Leer todo",90,Nor chor,tt0470451
362,No tiene datos,No tiene datos,Rafael Elizalde,"Luis Elizalde, Julián Garza",No tiene argumento,No tiene datos,La tumba del mojado,tt0479766
363,7.0,No tiene datos,Ryuta Tasaki,Toshiki Inoue,"Picking of episode 46 left off, Ryuki and four other Riders remain standing, but one of them, somewhat-related to Ryuki, threatens to speeden the deaths of the remaining Riders.",78,Gekijôban kamen raidâ Ryûki: Episôdo fainaru,tt0482364
364,6.1,No tiene datos,Manish R. Khandelwal,Miraq Mirza,"After the traumatic death of his brother, Inspector Ritesh finds that his niece has suffered a trauma and is unable to speak, while his widowed mother and sister-in-law are devastated by his sudden death. Then while apprehending some goons he finds himself surrounded by them and there is no way of calling for help. It is then a man named Marshal shows up and rescues h... Leer todo",109,Marshal,tt0483282
365,4.1,No tiene datos,Jitendra Chawda,Bashir Babar,No tiene datos,No tiene datos,Gangobai,tt0490417
366,6.9,No tiene datos,Vicky Ranawat,"Rajat Bedi, Sudesh Berry, Abhay Bhargava","This is the story of happy-go-lucky young collegian Raja, who lives with his father, a retired school-teacher, mother, a housewife, and elder brother, Shankar, a gangster and hit-man for a criminal don named Anna. When Shankar is betrayed by Kaalia Abdul, Anna asks his men to kill Shankar, which they do. Raja abandons his studies, his sweetheart, and go on a mission t... Leer todo",135,Kaaboo,tt0490434
367,6.4,No tiene datos,Christian Robert Varley,Christian Robert Varley,"Christmas in NYC 2001 and recovery from 911 seems to be mending, or is it? Peter Williams, esteemed concert violinist/conductor at Lincoln Center, is double-crossed by his second wife and murdered by her gangster boyfriend. His dead body is discovered by a scientist and re-energized into a computerized human cyborg, ""An American Cyborg"". Peter uses his new strength to... Leer todo",73,An American Cyborg,tt0764219
368,No tiene datos,No tiene datos,Luis Estrada,"Vanessa de la Rocha, Homero García, Javier Ledezma",No tiene argumento,92,El Bronco de Durango,tt0772740
