,0,1,2,3,4,5,6,7
1675,No tiene datos,No tiene datos,Riley J. Ewing,Riley J. Ewing,"In a world where everyone is so addicted to their phones that they are literally connected via a wire that stems into their spines, a man searches for connection.",No tiene datos,Unplugged,tt11154218
1676,No tiene datos,No tiene datos,Chin-Wei Chang,"Chin-Wei Chang, Lan-Chi Chien",An 8-year-old girl has to hold onto the image of a happy family after her father ran away from home.,13,Dolly,tt11162220
1677,No tiene datos,62,Patrick FitzSymons,"Patrick Fitz, Symons",1970s Belfast. A newly-adopted kid lives in his Wild West imagination while trying to come to terms with his new parents - and they with him.,No tiene datos,Coyote,tt11163066
1678,No tiene datos,No tiene datos,Chin-Wei Chang,"Chin-Wei Chang, Lan-Chi Chien","A 14-year-old boy babysitting for a single mom, struggles to hide his growing infatuation.",15,Corn,tt11162224
1679,No tiene datos,No tiene datos,Brendan Meyer,Calla Wright,"When Judith finds Adam after his attempted suicide, they end up on a search for their childhood haunt in the Californian desert. Home Again is a darkly humorous story about two queer friends moving forward after life has fallen apart.",No tiene datos,Home Again,tt11166472
1680,5.3,No tiene datos,Kasper Juhl,Kasper Juhl,"Silas becomes tormented by a cockroach that invades his thoughts, causing him to terrorize his girlfriend and sister. He must find a cure for his mental breakdown before it's too late.",27,Kakerlak,tt11172672
1681,No tiene datos,No tiene datos,Robert Zerbst,Robert Zerbst,No tiene argumento,9,A Glimpse Into Trauma,tt11183332
1682,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt11192394
1683,No tiene datos,76,AJ Lovelace,AJ Lovelace,"Forced to attend group therapy, Nicole (Karen Summerton) begins to explore her relationship with loss and grief when she meets Ellis (Tamika Pettway) and James (Alec Wirth).",20,Good Grief,tt11192736
1684,No tiene datos,No tiene datos,Leandro Imaz,Kathleen Cannon,"Inner Calling is a bittersweet story about Benjamin, an 8 year old kid who is fighting for his dream of playing tennis against his father wishes.",15,Inner Calling,tt11194056
1685,No tiene datos,No tiene datos,Montana Mason,Montana Mason,"Persuaded by a friend to come to the bar and perform, Levi, a transmasculine drag performer, finds himself in a compromising situation when he is outed by another jealous drag queen. Exploring the divides within the queer community, and the pain that lies within othering our own people.",No tiene datos,Boysugar,tt11198136
1686,No tiene datos,38,Chloe Shelton,Chloe Shelton,"The year is 1781. America is divided in unrest as some Colonists are loyal to King George of England, and others are determined to enforce their Declaration of Independence under General Washington's leadership. In a reflection of the nation's division, many families are also divided down enemy lines. The Yates Family is one such family. Patriot family members defy Lo... Leer todo",22,Wayward,tt11203132
1687,No tiene datos,No tiene datos,Sam Anselmo,Sam Anselmo,"Master Sgt. Chad Sikeston receives the Purple Heart and Medal of Valor award after being shot 3 times in Afghanistan while trying to assist some fellow soldiers. After he recovers, he returns to Missouri to face a much bigger issue.",No tiene datos,Pray They Stand Down,tt11212278
1688,6.2,No tiene datos,Maisie Richardson-Sellers,"Charlotte Casey, Maisie Richardson-Sellers","New to L.A., Esi stumbles upon a diverse, vivid party, and for the first time she's welcomed into a community where she can let go of societal and family pressures and venture towards self-acceptance.",13,Sunday's Child,tt11213404
1689,No tiene datos,No tiene datos,Tiffany Albright,Tiffany Albright,A struggling young mom plots to hustle her way out of hardship and get back at her disapproving family after she learns she's pregnant with her third child.,No tiene datos,A Great Expanse,tt11226358
1690,No tiene datos,No tiene datos,David Djaco,David Djaco,No tiene argumento,30,"Happy Birthday, Corey",tt11230174
1691,No tiene datos,No tiene datos,Mirlande Amazan,Mirlande Amazan,The intrapersonal fragility of a psychologist's life is revealed as she helps others navigate through the issues in their own lives.,30,Life...,tt11235876
1692,6.4,83,Alexandra Matheou,Alexandra Matheou,"Tina lives in Limassol which is now slowly becoming the oligarch paradise of the Mediterranean. Being both a player and a victim in this city transformation, Tina feels overwhelmed - until an extraordinary encounter changes her life.",20,A Summer Place,tt11239486
1693,No tiene datos,No tiene datos,Jon Mancinetti,Jon Mancinetti,Anyone can be a hero in their brother's eyes.,25,Super Bois,tt11236294
1694,No tiene datos,No tiene datos,Jack Curtis,Jack Curtis,"Rhea (13) is the primary carer for her father who self medicates with cannabis; the only remedy he's found effective to offset his pain. When school bullies find out that his medicine is home-grown, Rhea quickly learns that sharing is not always caring.",14,Growing Pains,tt11238748
1695,No tiene datos,80,Josh E. Jacobs,Josh E. Jacobs,No tiene argumento,No tiene datos,The Jungle,tt11240806
1696,No tiene datos,No tiene datos,Patrick Crellin,"Patrick Crellin, Bethany White","William is a farmer in the Manx countryside who keeps to himself - until Nancy comes along. A free-spirited traveller, she enchants him into a whirlwind romance. But six months later Nancy is missing. William becomes isolated once more, letting the farm slip into disrepair and visited only by lifelong friend Jane. Nancy's absence causes unspoken tensions, and someone ... Leer todo",14,The Lost Wife,tt11241198
1697,No tiene datos,No tiene datos,Christopher Hills Eaton,"Christopher Hills Eaton, Brad Post","Rich Foster, a lowly banker on trial for embezzlement, is visited by a few of the ""interested parties"" in his case the night before he is due to testify in court, all in an effort to clear his name.",No tiene datos,Dance Card's Full,tt11241724
1698,No tiene datos,28,Vladislav Alex Kozlov,"Christopher Lloyd Dennis, Paul Louis Harrell, Franco Nero",No tiene argumento,19,The Duel,tt11242792
1699,8.0,No tiene datos,Jefferson Stein,Jefferson Stein,A young Indigenous girl discovers a Latina migrant her age who has been separated from her father in the beautiful but dangerous Sonoran desert.,15,Burros,tt11246630
1700,6.3,No tiene datos,Chloe Lenihan,Ashley Cole,No tiene argumento,No tiene datos,Time,tt11246768
1701,No tiene datos,No tiene datos,Jason Gurvitz,Jerry D Mathes,"A former Guatemalan special forces major struggles to get his family to America for asylum, but just over the US border he runs into an old ally who is now a human trafficker and in a moment of conscience rescues a girl from him and his men. In order to escape the slavers, the Major and his family will find aid from an unlikely source, a Quaker woman who wanders the d... Leer todo",25,In the Desert of Dark and Light,tt11247700
1702,No tiene datos,No tiene datos,Daniel Andres Gomez Bagby,Christian Moldes,"On the verge of death, a man must decide whether or not to trust a stranger with questionable intentions.",15,The Climbing Perch,tt11252308
1703,No tiene datos,No tiene datos,Aliyah Curry,"Aliyah Curry, Kareem Mc, Michael, Patrick Tennerson",No tiene argumento,No tiene datos,Intervention,tt11251756
1704,No tiene datos,No tiene datos,David B. Berget,Annie Feldsott,"The Girl who Dreamt Instead is a magical realism story about a young girl in Norway who, upon learning her family is being deported, finds herself trapped in a fantastical wilderness.",18,The Girl who Dreamt Instead,tt11256508
1705,No tiene datos,No tiene datos,Daniel Hillel-Tuch,"Yasmin Groot, Daniel Hillel-Tuch, Michelia Kramer",A mother finds her daughter in the park and attempts to reconcile her own past unstable behavior.,2,Pink,tt11259728
1706,No tiene datos,63,Daniel Hillel-Tuch,"Lourdes Barrios, Estella Fang, Claire Faugeroux","After sneaking into a horror film at the movie theater her grandfather works at, a young girl is confronted with another grown-up experience.",7,Thicker Than Water,tt11274622
1707,No tiene datos,No tiene datos,Alexander Tuschinski,Alexander Tuschinski,"An innocent young love turns toxic - Beautifully shot, realistic tale of codependency in a relationship.",34,Gas-Shaped Light,tt11281294
1708,8.9,No tiene datos,Johnattan Báez,Johnattan Báez,A man confronts his worst trauma in the most savage way possible.,14,Back to the Cage,tt11282090
1709,No tiene datos,No tiene datos,Alina Kulesh,Alina Kulesh,"On her 30th birthday, a woman's neglected inner child runs away.",19,Little Soul,tt11290778
1710,6.5,No tiene datos,Carleton Rodgers,Carleton Rodgers,UFOs? Alien abduction? A boy finds the key to extraterrestrial connection but loses his brother in the process. Can he re-connect to get him back?,15,Transmission,tt11291254
1711,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt11296542
1712,8.1,No tiene datos,Robbie Bryan,Stephen Dexter,"After surviving a mass shooting at his elementary school, a former music teacher resorts to desperate measures to reconcile his guilt and ignite change.",25,American Morning,tt11304644
1713,No tiene datos,No tiene datos,Miriam Kruishoop,"Miriam Kruishoop, Laeticia Rodriguez","Estilo Americano tells the timely story of a Mexican-American family divided by politics. What is supposed to be a festive family gathering turns into an explosive showdown when siblings with opposing political views clash. As everyone struggles with their own deeply ingrained beliefs, some painful truths are revealed.",23,Estilo Americano,tt11306178
1714,6.9,No tiene datos,Cloudy Rhodes,Cloudy Rhodes,"Violet and Blue's youth collide in an early morning toke that leads to the ocean, where connection stirs. A tender, visually-charged, uplifting queer surf-romance about the nuance of gender and the refuge found in being truly seen.",11,Beautiful They,tt11305914
1715,8.0,No tiene datos,John Reavey,"Jordi Estapé Montserrat, John Reavey","In a trouble-ridden Northern Ireland, football and writing prospect Anthony's relationship with his brothers comes under danger. Exploring religious divides and the importance of family, Anthony will come face-to-face with the one thing he is trying to fight.",20,Reavey Brothers,tt11306262
1716,8.8,No tiene datos,Gudmund Helmsdal,"Gudmund Helmsdal, Rakel Helmsdal, Torfinnur Jákupsson","Once upon a time in the Faroe Islands, two lone brothers struggle to save the family farm and their relationship after the sudden loss of their older brother. - Inspired by true events.",30,Trøllabeiggi,tt11307554
1717,No tiene datos,No tiene datos,Andres Mendoza Parra,Rigoberto Mendoza Parra,No tiene argumento,15,La Noche en el Paraiso,tt11306946
1718,No tiene datos,No tiene datos,BoYang Li,"Bo, Yang Li","Chinese filmmaker, Jake, finds out his long-time girlfriend, Lin, is pregnant, so the reality forces him to choose between a man's responsibility and a dream career in a hurry.",19,Southern Burbank,tt11306882
1719,No tiene datos,No tiene datos,Raphaël Chiche,"Ilan Aferiat, Raphaël Chiche","Arnaud and Charlotte are in love. The day Charlotte becomes pregnant, an unwanted pregnancy, Arnaud does not feel ready to become a father. Charlotte, on the other hand, feels ready to become a mother.",No tiene datos,Une histoire de femmes,tt11311288
1720,No tiene datos,No tiene datos,Petter Holmsen,Petter Holmsen,No tiene argumento,No tiene datos,Å ha det bra,tt11313094
1721,No tiene datos,No tiene datos,M.R. Wilkins,"Elliot Wesley, M.R. Wilkins",A brother and sister struggle to cope with the worsening instability of their pill addicted mother.,No tiene datos,A Will to Change,tt11317388
1722,No tiene datos,No tiene datos,Richard E. Haywood,Richard E. Haywood,No tiene argumento,No tiene datos,A Father's Burden,tt11321956
1723,8.5,No tiene datos,François Dupont,"François Dupont, Lola",Three friends spend their Sundays by the sea.,5,Escapade,tt11323362
1724,No tiene datos,3,William Pinkham,William Pinkham,A getaway driver is forced to rethink his current situation when confronted with the concept of manfesting his future.,29,Getaway,tt11322816
